"n","true_dist","assumed_dist","convergence_rate","mean_AIC","sd_AIC","mean_BIC","sd_BIC","mean_loglik","mean_MSE","mean_RMSE","mean_MAE","median_MSE","median_RMSE","median_MAE","mean_sigma_rmse","median_sigma_rmse","mean_variance_rmse","median_variance_rmse","true_dist_label","assumed_dist_label"
8000,"ged","ged",1,1.81928450120348,0.0304304674032764,1.82452489881897,0.0304304674032764,-7271.1380048139,0.000137369122355904,0.0109700081322273,0.00865604855086394,0.00011149630372108,0.0105591809681434,0.0083467587845128,0.0109700081322273,0.0105591809681434,0.0156957484799876,0.014895002496141,"GED","GED"
8000,"ged","norm",1,1.83872970401776,0.0305011841996337,1.84309670203067,0.0305011841996337,-7349.91881607104,0.000141193231422923,0.0111205270247796,0.00876766618917173,0.000114855277959061,0.0107170554540164,0.00845776807661525,0.0111205270247796,0.0107170554540164,0.0159217764379893,0.0150208787085159,"GED","Normal"
8000,"ged","sged",1,1.81940732618119,0.0304319551957789,1.82552112339927,0.0304319551957789,-7270.62930472475,0.000137506904678569,0.0109758522840358,0.00866072585879345,0.000112106920700948,0.0105880554597213,0.00834627826482852,0.0109758522840358,0.0105880554597213,0.0157049065735777,0.0148965824437964,"GED","Skewed GED"
8000,"ged","sstd",1,1.82243873333243,0.0303994662591693,1.82855253055051,0.0303994662591693,-7282.75493332971,0.000144432373226444,0.0112431249580771,0.00889388931372373,0.000118240298931089,0.0108738354321679,0.00860178262654281,0.0112431249580771,0.0108738354321679,0.0161159686431423,0.0152917823374536,"GED","Skewed Student-t"
8000,"ged","std",1,1.82230041177908,0.0303984348280196,1.82754080939458,0.0303984348280196,-7283.20164711632,0.000144307637240172,0.011238611777794,0.00889052559819485,0.000118232971588012,0.0108734984580636,0.00859326807520252,0.011238611777794,0.0108734984580636,0.0161090821358134,0.0152650522910359,"GED","Student-t"
8000,"norm","ged",1,1.83850207831509,0.0276138092846271,1.84374247593059,0.0276138092846271,-7348.00831326036,0.000100329954853797,0.00941042547409862,0.00745812405933337,8.2973606652924e-05,0.00910898492570462,0.00726013021156816,0.00941042547409862,0.00910898492570462,0.0132089989391919,0.0125362646324472,"Normal","GED"
8000,"norm","norm",1,1.83837403465678,0.0276144417758588,1.84274103266969,0.0276144417758588,-7348.49613862712,0.000100300562438381,0.00940920972113254,0.00745733135829146,8.29359768781888e-05,0.0091069191573425,0.00726226892443183,0.00940920972113254,0.0091069191573425,0.0132068891914915,0.0125358970490816,"Normal","Normal"
8000,"norm","sged",1,1.83862732343606,0.0276110328882092,1.84474112065414,0.0276110328882092,-7347.50929374422,0.000100346949252469,0.00941092388037102,0.00745859428068965,8.29564787695916e-05,0.00910804471362219,0.00725532762560847,0.00941092388037102,0.00910804471362219,0.0132094359151557,0.0125476690447975,"Normal","Skewed GED"
8000,"norm","sstd",1,1.83915774921733,0.0276430471409587,1.84527154643541,0.0276430471409587,-7349.63099686931,0.000100861623462377,0.00943206587313136,0.0074763607364892,8.34237799939433e-05,0.00913366185336096,0.00726650504638282,0.00943206587313136,0.00913366185336096,0.0132488704970842,0.0126152387149762,"Normal","Skewed Student-t"
8000,"norm","std",1,1.83878370689084,0.0276338385104644,1.84402410450634,0.0276338385104644,-7349.13482756336,0.000100467051702772,0.00941611191772847,0.00746214227048028,8.31784753791742e-05,0.00912022340059955,0.0072605460402379,0.00941611191772847,0.00912022340059955,0.0132209563536228,0.0125826790277946,"Normal","Student-t"
